0.19594386,-0.42454505,9.86250782,-0.00349064,-0.01745320,-0.02443448
-0.03265731,-0.42454505,9.73187828,-0.02443448,0.02094384,-0.01396256
0.06531462,-0.29391581,9.73187828,-0.01047192,0.03141576,0.00349064
0.06531462,-0.42454505,9.73187828,0.01047192,-0.00349064,-0.00698128
0.06531462,-0.42454505,9.73187828,-0.01047192,0.00698128,-0.00698128
0.06531462,-0.42454505,9.73187828,-0.00349064,-0.01396256,0.00698128
0.06531462,-0.42454505,9.86250782,-0.00698128,-0.01396256,0.00698128
0.06531462,-0.29391581,9.86250782,0.00349064,0.01047192,0.01047192
0.06531462,-0.29391581,9.73187828,-0.00349064,0.00000000,0.01396256
0.06531462,-0.42454505,9.99313736,0.01396256,-0.02094384,0.01047192
0.06531462,-0.42454505,9.99313736,0.00349064,-0.00349064,0.01396256
0.06531462,-0.42454505,9.60124969,-0.00349064,0.00349064,-0.00349064
-0.06531462,-0.42454505,9.73187828,0.01396256,0.02443448,0.01745320
-0.03265731,-0.29391581,9.86250782,0.01745320,0.03490640,-0.00349064
-0.06531462,-0.42454505,9.73187828,0.01396256,0.00000000,0.01396256
-0.03265731,-0.42454505,9.73187828,0.00000000,0.00349064,0.00349064
0.06531462,-0.42454505,9.86250782,0.01396256,-0.00349064,0.00349064
0.19594386,-0.42454505,9.86250782,0.01745320,0.00698128,0.01396256
0.06531462,-0.42454505,9.73187828,0.01047192,0.00698128,-0.00349064
-0.06531462,-0.42454505,9.73187828,0.01047192,0.01047192,0.01047192
-0.03265731,-0.42454505,9.73187828,0.01396256,-0.00698128,0.00349064
0.06531462,-0.29391581,9.73187828,0.01396256,0.01047192,0.00698128
-0.03265731,-0.42454505,9.73187828,0.00349064,0.00000000,-0.01396256
0.06531462,-0.29391581,9.73187828,0.02094384,0.01047192,0.02792512
-0.03265731,-0.29391581,9.73187828,0.00000000,0.00349064,0.00000000
0.06531462,-0.55517429,9.73187828,-0.00698128,-0.01396256,0.02792512
-0.06531462,-0.42454505,9.60124969,0.01047192,-0.01745320,0.04188768
0.06531462,-0.42454505,9.73187828,0.02792512,0.00349064,0.02792512
-0.06531462,-0.29391581,9.73187828,0.00000000,0.01396256,0.00000000
-0.03265731,-0.42454505,9.73187828,-0.01745320,0.00349064,0.00349064
-0.03265731,-0.42454505,9.73187828,-0.01396256,0.00000000,0.01047192
0.06531462,-0.29391581,9.73187828,0.01047192,0.01047192,0.01047192
-0.06531462,-0.42454505,9.86250782,0.00349064,-0.00349064,0.00349064
0.06531462,-0.42454505,9.86250782,-0.00698128,0.00349064,-0.01047192
0.06531462,-0.42454505,9.60124969,0.00000000,0.02094384,0.00000000
0.06531462,-0.42454505,9.73187828,0.01047192,0.02443448,-0.00698128
0.06531462,-0.42454505,9.73187828,0.01745320,0.00000000,-0.02443448
0.06531462,-0.29391581,9.73187828,0.00000000,-0.01396256,-0.01047192
0.06531462,-0.29391581,9.86250782,-0.01396256,0.01396256,-0.00698128
0.06531462,-0.42454505,9.86250782,-0.02792512,0.00000000,0.00000000
-0.06531462,-0.29391581,9.86250782,0.02094384,0.01745320,-0.00349064
0.19594386,-0.29391581,9.86250782,0.01396256,-0.00698128,-0.01396256
-0.03265731,-0.29391581,9.73187828,-0.02443448,0.01047192,-0.00349064
0.06531462,-0.29391581,9.86250782,-0.00698128,-0.00349064,-0.00349064
0.06531462,-0.29391581,9.73187828,0.02094384,-0.01047192,-0.00698128
0.19594386,-0.29391581,9.60124969,-0.01047192,-0.00349064,-0.00698128
0.06531462,-0.29391581,9.73187828,-0.01047192,-0.01047192,-0.02792512
-0.06531462,-0.42454505,9.73187828,0.00349064,0.02443448,-0.00349064
0.06531462,-0.42454505,9.99313736,0.01396256,0.00698128,0.00000000
0.06531462,-0.42454505,9.73187828,0.01047192,-0.01745320,0.01047192
0.06531462,-0.29391581,9.73187828,-0.01396256,-0.00349064,-0.02443448
-0.06531462,-0.29391581,9.86250782,0.00000000,-0.02443448,0.01396256
0.06531462,-0.42454505,9.73187828,-0.00698128,0.00349064,-0.01396256
0.19594386,-0.42454505,9.73187828,0.00000000,0.00349064,-0.02443448
0.06531462,-0.29391581,9.73187828,-0.02094384,-0.01396256,-0.01396256
0.06531462,-0.42454505,9.73187828,-0.01047192,0.01396256,-0.00349064
0.06531462,-0.42454505,9.73187828,-0.01396256,0.02792512,0.01047192
0.06531462,-0.42454505,9.73187828,-0.01396256,0.00349064,0.00000000
-0.03265731,-0.29391581,9.73187828,-0.00698128,0.00698128,0.01047192
0.06531462,-0.29391581,9.73187828,-0.01396256,0.00000000,-0.01047192
0.06531462,-0.42454505,9.86250782,0.00349064,0.00698128,-0.01047192
0.19594386,-0.42454505,9.73187828,0.00698128,0.01047192,-0.01047192
0.06531462,-0.42454505,9.73187828,-0.01047192,0.01745320,0.01047192
0.06531462,-0.29391581,9.73187828,-0.00349064,0.00349064,0.00698128
-0.03265731,-0.42454505,9.73187828,0.01047192,0.00349064,0.00698128
0.06531462,-0.42454505,9.73187828,-0.00349064,0.02443448,0.00349064
-0.03265731,-0.29391581,9.73187828,-0.01745320,0.01047192,0.00349064
0.06531462,-0.42454505,9.86250782,0.02792512,0.00000000,-0.00349064
0.06531462,-0.29391581,9.86250782,0.01047192,-0.01396256,0.00698128
-0.03265731,-0.29391581,9.86250782,0.01745320,0.01745320,0.01396256
0.06531462,-0.42454505,9.86250782,0.02094384,0.00698128,-0.01047192
0.06531462,-0.29391581,9.73187828,0.01396256,-0.01396256,-0.01745320
0.06531462,-0.42454505,9.73187828,-0.01047192,0.00349064,0.01047192
0.06531462,-0.55517429,9.73187828,0.00698128,-0.02443448,0.00000000
-0.03265731,-0.29391581,9.86250782,0.00000000,0.00000000,0.00698128
-0.03265731,-0.42454505,9.73187828,0.01396256,0.00349064,-0.02094384
0.06531462,-0.42454505,9.73187828,0.01396256,-0.01396256,-0.02094384
-0.03265731,-0.42454505,9.86250782,0.01396256,0.01745320,0.00000000
-0.06531462,-0.42454505,9.60124969,-0.01047192,0.01047192,0.00349064
0.06531462,-0.29391581,9.73187828,-0.03490640,0.00349064,0.01396256
-0.03265731,-0.29391581,9.73187828,0.00698128,0.01745320,0.00349064
-0.06531462,-0.42454505,9.73187828,0.02094384,0.01047192,-0.02443448
-0.03265731,-0.29391581,9.86250782,0.01047192,-0.01047192,-0.00698128
-0.06531462,-0.42454505,9.60124969,-0.00349064,0.01047192,-0.00698128
0.06531462,-0.29391581,9.73187828,0.02094384,0.00698128,0.02792512
0.06531462,-0.42454505,9.86250782,0.00698128,0.00000000,-0.00698128
0.06531462,-0.42454505,9.73187828,-0.00698128,0.00000000,0.00349064
0.06531462,-0.42454505,9.73187828,0.00698128,0.00000000,-0.01047192
0.06531462,-0.42454505,9.86250782,0.00000000,0.01745320,0.01047192
-0.06531462,-0.42454505,9.86250782,0.00698128,0.01047192,-0.01047192
0.06531462,-0.29391581,9.86250782,0.01396256,0.01047192,-0.00349064
-0.03265731,-0.16328655,9.73187828,-0.01047192,0.01047192,-0.00698128
-0.03265731,-0.42454505,9.73187828,0.01396256,0.01396256,0.02094384
0.06531462,-0.42454505,9.73187828,0.03141576,0.02443448,0.01745320
0.19594386,-0.29391581,9.73187828,0.03141576,-0.01396256,0.00000000
-0.03265731,-0.42454505,9.73187828,0.00698128,-0.00349064,0.02443448
0.06531462,-0.29391581,9.73187828,0.01396256,0.00349064,0.01745320
-0.03265731,-0.42454505,9.73187828,0.01047192,-0.01047192,0.01396256
0.06531462,-0.29391581,9.86250782,-0.00349064,0.01745320,0.00000000
-0.03265731,-0.42454505,9.73187828,0.00000000,-0.00698128,-0.02094384
0.06531462,-0.42454505,9.60124969,0.00698128,0.00349064,-0.01396256
-0.06531462,-0.29391581,9.86250782,-0.00698128,0.00000000,0.00698128
0.06531462,-0.42454505,9.86250782,-0.01396256,0.01047192,-0.01047192
-0.06531462,-0.42454505,9.73187828,-0.00349064,0.00698128,-0.01745320
0.06531462,-0.55517429,9.86250782,0.01047192,0.00698128,0.00000000
0.19594386,-0.42454505,9.73187828,-0.00698128,-0.00698128,-0.01396256
0.06531462,-0.42454505,9.73187828,0.00349064,-0.01047192,0.00698128
-0.06531462,-0.29391581,9.73187828,0.00698128,-0.01745320,-0.01047192
-0.03265731,-0.42454505,9.73187828,-0.00698128,-0.03141576,-0.00698128
-0.03265731,-0.42454505,9.73187828,0.00698128,0.00349064,-0.00698128
0.06531462,-0.42454505,9.86250782,0.02792512,0.01396256,-0.02443448
0.06531462,-0.29391581,9.60124969,0.01396256,-0.02094384,0.00000000
0.06531462,-0.29391581,9.73187828,0.00698128,-0.01047192,0.00698128
0.06531462,-0.29391581,9.73187828,-0.00349064,0.00000000,0.01047192
0.06531462,-0.42454505,9.73187828,0.00698128,0.01047192,0.01396256
0.06531462,-0.42454505,9.73187828,0.01396256,0.01396256,-0.01047192
-0.03265731,-0.42454505,9.73187828,-0.01745320,0.01396256,0.00349064
0.06531462,-0.29391581,9.73187828,-0.00698128,-0.00349064,-0.00349064
0.06531462,-0.42454505,9.86250782,0.02094384,0.01745320,-0.01396256
-0.06531462,-0.29391581,9.86250782,0.00349064,0.02094384,-0.00698128
-0.03265731,-0.42454505,9.73187828,0.00349064,-0.00349064,-0.00698128
0.06531462,-0.29391581,9.73187828,-0.01047192,-0.02792512,-0.01047192
0.06531462,-0.16328655,9.73187828,-0.02094384,-0.00698128,0.00698128
-0.03265731,-0.42454505,9.73187828,-0.00349064,0.01047192,-0.00349064
0.06531462,-0.42454505,9.86250782,0.00349064,0.03141576,-0.01047192
0.06531462,-0.42454505,9.73187828,0.00698128,0.03839704,0.01047192
-0.06531462,-0.29391581,9.73187828,0.00000000,-0.01047192,0.00000000
-0.03265731,-0.29391581,9.73187828,0.00698128,0.01047192,-0.01396256
-0.16328655,-0.39188772,9.76453590,0.01396256,0.00000000,0.02094384
0.06531462,-0.29391581,9.86250782,0.00698128,0.01047192,0.00349064
0.06531462,-0.29391581,9.86250782,0.01047192,-0.00698128,0.00000000
-0.03265731,-0.42454505,9.60124969,0.00698128,0.00698128,-0.00349064
0.06531462,-0.42454505,9.86250782,0.00698128,0.02094384,0.02094384
0.06531462,-0.42454505,9.73187828,-0.00349064,0.00000000,-0.00698128
-0.03265731,-0.55517429,9.73187828,0.01396256,0.01745320,-0.00349064
-0.03265731,-0.29391581,9.99313736,0.03141576,0.02792512,0.00349064
-0.03265731,-0.42454505,9.86250782,0.00000000,0.01047192,0.02094384
0.06531462,-0.42454505,9.73187828,-0.01047192,0.02792512,0.01396256
0.06531462,-0.29391581,9.86250782,0.00349064,0.02094384,0.02443448
-0.03265731,-0.42454505,9.73187828,-0.00349064,0.00349064,0.00000000
0.06531462,-0.42454505,9.73187828,0.01047192,-0.01047192,0.00698128
-0.03265731,-0.42454505,9.86250782,0.01047192,-0.00698128,-0.00349064
-0.03265731,-0.29391581,9.86250782,0.01396256,0.01745320,0.00349064
-0.06531462,-0.29391581,9.73187828,0.01047192,-0.01396256,-0.00349064
0.06531462,-0.29391581,9.86250782,0.00349064,0.00698128,-0.00698128
-0.06531462,-0.29391581,9.60124969,0.00349064,0.03141576,-0.00349064
0.06531462,-0.42454505,9.73187828,0.00349064,0.01745320,0.00000000
0.06531462,-0.42454505,9.73187828,0.00000000,0.01396256,-0.00349064
0.06531462,-0.42454505,9.86250782,-0.01396256,0.00349064,-0.01047192
0.06531462,-0.29391581,9.86250782,0.00349064,0.01745320,-0.02443448
0.06531462,-0.55517429,9.73187828,0.01047192,-0.00698128,0.01047192
-0.06531462,-0.42454505,9.73187828,0.01396256,0.00000000,0.00000000
0.19594386,-0.42454505,9.86250782,-0.00349064,-0.01396256,0.00349064
0.06531462,-0.29391581,9.73187828,0.00349064,0.01047192,0.01745320
0.06531462,-0.55517429,9.73187828,0.00698128,0.02094384,0.01745320
0.06531462,-0.42454505,9.73187828,0.00698128,0.00349064,0.00000000
0.06531462,-0.42454505,9.73187828,0.00000000,-0.00349064,0.01396256
-0.03265731,-0.42454505,9.73187828,0.00698128,-0.02443448,-0.00698128
-0.06531462,-0.42454505,9.73187828,0.00349064,-0.00349064,0.00349064
-0.03265731,-0.42454505,9.73187828,-0.01396256,0.00000000,0.00000000
-0.03265731,-0.42454505,9.73187828,0.00000000,-0.00349064,-0.00349064
-0.03265731,-0.42454505,9.73187828,-0.00349064,0.00698128,0.00698128
0.06531462,-0.42454505,9.73187828,0.02443448,-0.01047192,0.01745320
0.19594386,-0.55517429,9.60124969,0.01396256,0.01047192,0.00000000
0.06531462,-0.16328655,9.60124969,0.00698128,0.00349064,-0.00698128
0.06531462,-0.29391581,9.86250782,0.01396256,0.00349064,0.00349064
-0.06531462,-0.42454505,9.86250782,0.00698128,-0.00698128,0.01745320
-0.06531462,-0.42454505,9.86250782,0.00000000,0.01047192,0.00000000
-0.03265731,-0.42454505,9.73187828,0.00349064,0.01047192,-0.00698128
0.06531462,-0.42454505,9.86250782,0.00349064,0.00698128,0.00349064
-0.03265731,-0.16328655,9.86250782,0.01047192,0.01396256,0.01396256
0.06531462,-0.42454505,9.86250782,0.01745320,0.00000000,0.00000000
-0.03265731,-0.29391581,9.73187828,0.00349064,0.00349064,-0.02094384
-0.16328655,-0.39188772,9.76453590,0.01047192,0.01047192,-0.00349064
0.06531462,-0.42454505,9.86250782,-0.02443448,-0.02443448,0.01396256
0.06531462,-0.16328655,9.73187828,-0.03141576,0.01396256,0.00349064
0.06531462,-0.29391581,9.60124969,0.00000000,0.00349064,-0.01745320
0.06531462,-0.42454505,9.86250782,0.02443448,0.01396256,-0.01396256
-0.03265731,-0.29391581,9.86250782,0.00000000,-0.01047192,-0.01047192
0.06531462,-0.42454505,9.60124969,-0.01047192,0.01396256,0.01047192
0.06531462,-0.29391581,9.73187828,-0.00349064,0.00000000,0.00698128
-0.03265731,-0.55517429,9.86250782,0.01396256,0.00698128,0.00698128
-0.16328655,-0.39188772,9.76453590,-0.01745320,0.00349064,0.01047192
0.06531462,-0.29391581,9.86250782,-0.02443448,-0.00349064,-0.01745320
-0.03265731,-0.42454505,9.73187828,-0.01047192,0.01396256,-0.00349064
0.06531462,-0.42454505,9.73187828,0.01396256,0.00698128,0.03490640
0.06531462,-0.42454505,9.73187828,0.00000000,0.01396256,-0.00349064
0.06531462,-0.29391581,9.73187828,-0.00349064,-0.00698128,0.01396256
-0.06531462,-0.29391581,9.73187828,-0.02443448,0.00698128,0.01745320
0.06531462,-0.29391581,9.86250782,-0.00698128,-0.00698128,0.00698128
0.06531462,-0.42454505,9.86250782,0.00000000,-0.00349064,-0.00698128
0.19594386,-0.29391581,9.86250782,-0.00698128,-0.01047192,0.01047192
-0.03265731,-0.42454505,9.73187828,0.00000000,-0.00349064,0.00698128
0.06531462,-0.42454505,9.73187828,-0.01047192,-0.01745320,0.01047192
0.06531462,-0.55517429,9.60124969,0.01745320,0.01396256,0.00698128
0.06531462,-0.42454505,9.73187828,0.00698128,0.00349064,0.01745320
0.06531462,-0.42454505,9.73187828,-0.01396256,-0.00698128,0.02443448
0.06531462,-0.42454505,9.86250782,0.00698128,-0.01396256,0.01396256
-0.06531462,-0.29391581,9.60124969,0.01396256,0.00000000,0.00698128
0.06531462,-0.42454505,9.73187828,0.01396256,-0.00698128,-0.00698128
-0.06531462,-0.42454505,9.73187828,0.00698128,0.02443448,-0.01047192
-0.03265731,-0.29391581,9.73187828,-0.01396256,-0.00349064,0.01047192
0.06531462,-0.42454505,9.86250782,-0.01047192,-0.00349064,0.00698128
0.06531462,-0.42454505,9.86250782,0.00698128,0.01396256,-0.02443448
-0.03265731,-0.42454505,9.73187828,0.02443448,0.02792512,-0.01396256
0.06531462,-0.29391581,9.86250782,0.00698128,0.01745320,0.00698128
0.06531462,-0.29391581,9.99313736,0.00000000,0.00349064,0.00349064
0.06531462,-0.42454505,9.86250782,0.00349064,-0.03141576,-0.01047192
0.06531462,-0.42454505,9.86250782,-0.00698128,0.01047192,-0.02443448
-0.03265731,-0.42454505,9.73187828,-0.00349064,-0.00349064,0.00000000
0.06531462,-0.29391581,9.73187828,0.00000000,-0.00349064,-0.00349064
0.06531462,-0.42454505,9.86250782,0.01745320,0.01396256,0.02443448
0.06531462,-0.42454505,9.73187828,-0.01745320,0.01396256,0.00698128
